user_id,country,device,geo_zone,avg_session_min,sessions_last_30d,days_since_last_login,customer_support_tickets,monthly_fee,churned
U700458,DE,ios,zone_046,14.57,10,6,0,13.16,0
U700459,FR,android,zone_038,14.33,8,8,0,30.68,0
U700460,BE,android,zone_005,11.76,8,10,2,11.39,0
U700461,DE,web,zone_194,8.27,13,13,0,9.4,0
U700462,BE,ios,zone_114,6.14,6,9,0,19.53,0
U700463,IT,android,zone_165,10.82,12,11,0,27.95,0
U700464,FR,ios,zone_137,13.9,4,9,1,33.32,0
U700465,IT,android,zone_025,5.37,10,11,0,25.17,0
U700466,IT,ios,zone_106,28.8,6,2,2,20.43,0
U700467,FR,ios,zone_036,7.4,6,7,0,26.45,0
U700468,DE,android,zone_040,2.36,12,7,1,23.3,0
U700469,IT,ios,zone_115,8.58,13,5,0,17.74,0
U700470,IT,android,zone_159,28.0,7,9,0,32.05,0
U700471,CH,android,zone_171,15.21,10,4,1,12.37,0
U700472,IT,android,zone_008,6.91,5,4,2,14.76,0
U700473,FR,ios,zone_163,13.24,11,7,1,23.88,0
U700474,BE,web,zone_116,,9,11,1,11.52,0
U700475,IT,ios,zone_016,7.23,14,11,0,14.23,0
U700476,IT,android,zone_075,11.89,9,14,0,14.09,0
U700477,DE,android,zone_151,36.37,11,6,1,2.88,0
U700478,FR,android,zone_087,38.58,13,8,1,11.11,0
U700479,IT,ios,zone_213,15.59,11,7,1,20.67,0
U700480,ES,ios,zone_124,8.98,12,7,1,13.87,0
U700481,IT,web,zone_132,10.61,9,7,1,23.19,0
U700482,ES,android,zone_116,16.25,10,9,0,24.58,0
U700483,FR,ios,zone_121,9.07,10,12,2,19.67,0
U700484,DE,android,zone_141,9.05,6,7,0,11.39,0
U700485,FR,android,zone_138,6.88,11,7,1,17.09,0
U700486,FR,android,zone_026,8.96,11,9,1,21.9,0
U700487,FR,ios,zone_120,10.11,4,4,0,19.57,1
U700488,FR,android,zone_144,7.39,7,18,1,6.1,0
U700489,FR,android,zone_048,16.12,10,11,3,27.0,0
U700490,FR,web,zone_044,6.52,9,7,1,26.95,0
U700491,FR,web,zone_122,25.81,12,6,0,19.68,0
U700492,FR,android,zone_141,16.19,8,8,0,18.11,0
U700493,FR,android,zone_161,20.51,6,9,0,15.12,0
U700494,ES,android,zone_019,23.62,9,7,0,19.29,1
U700495,FR,ios,zone_129,11.22,8,7,1,14.24,0
U700496,FR,android,zone_069,19.65,2,10,0,7.67,0
U700497,FR,web,zone_104,18.14,7,8,1,13.04,0
U700498,BE,web,zone_160,13.05,7,13,3,16.64,1
U700499,IT,web,zone_151,3.12,14,6,0,20.15,0
U700500,DE,ios,zone_079,10.28,9,8,1,30.4,0
U700501,FR,android,zone_189,4.2,12,8,1,6.48,0
U700502,BE,android,zone_162,14.41,11,13,0,17.57,0
U700503,CH,web,zone_000,15.68,9,8,1,11.21,0
U700504,FR,ios,zone_016,11.61,11,9,0,30.54,0
U700505,FR,ios,zone_194,7.44,8,11,2,23.54,0
U700506,FR,ios,zone_095,7.62,5,11,0,12.82,0
U700507,DE,web,zone_115,1.39,10,11,1,23.41,0
U700508,FR,android,zone_148,21.28,10,7,2,26.18,0
U700509,FR,ios,zone_088,11.56,6,11,1,27.97,0
U700510,FR,android,zone_102,40.88,9,7,2,24.39,0
U700511,BE,ios,zone_155,16.37,16,13,0,32.26,0
U700512,FR,web,zone_053,23.78,3,6,0,14.67,0
U700513,ES,android,zone_218,6.81,8,6,1,39.92,0
U700514,FR,android,zone_108,28.23,10,8,0,34.24,0
U700515,DE,web,zone_064,3.87,12,6,2,24.59,0
U700516,ES,ios,zone_041,9.99,12,13,1,10.68,0
U700517,FR,ios,zone_175,20.18,11,6,0,7.46,0
U700518,BE,ios,zone_197,14.06,8,9,1,9.69,0
U700519,BE,ios,zone_198,3.3,8,5,0,32.69,0
U700520,ES,ios,zone_193,,6,9,0,17.88,0
U700521,DE,android,zone_045,10.79,11,4,2,17.61,0
U700522,DE,web,zone_023,5.51,10,7,1,9.97,0
U700523,ES,ios,zone_191,19.27,11,11,1,19.93,0
U700524,FR,ios,zone_204,17.45,10,3,0,22.26,0
U700525,DE,ios,zone_204,3.77,9,9,0,29.4,0
U700526,IT,web,zone_192,18.32,12,6,0,14.79,0
U700527,FR,ios,zone_132,3.7,10,4,1,7.61,0
U700528,CH,web,zone_142,9.34,8,8,0,3.35,0
U700529,ES,ios,zone_043,17.93,9,6,0,23.06,0
U700530,ES,ios,zone_201,25.57,8,8,0,16.3,0
U700531,CH,android,zone_020,7.21,6,4,0,11.8,0
U700532,FR,android,zone_181,3.58,7,5,1,25.0,0
U700533,BE,android,zone_132,10.25,10,11,0,25.26,0
U700534,FR,ios,zone_081,3.36,11,14,0,28.95,0
U700535,IT,ios,zone_043,21.99,2,3,0,22.58,0
U700536,DE,ios,zone_214,16.05,6,10,2,21.2,0
U700537,FR,android,zone_042,7.52,14,9,2,27.72,0
U700538,FR,ios,zone_028,18.95,7,6,1,22.03,0
U700539,FR,web,zone_109,4.95,7,13,0,32.56,0
U700540,ES,ios,zone_157,8.51,9,12,0,19.3,0
U700541,BE,android,zone_084,14.03,7,3,0,13.96,0
U700542,IT,android,zone_153,12.55,9,6,1,28.49,0
U700543,ES,android,zone_058,31.12,3,9,1,23.73,1
U700544,BE,android,zone_062,3.29,6,5,3,14.58,0
U700545,CH,android,zone_156,4.14,7,7,1,30.3,0
U700546,IT,ios,zone_031,28.66,8,10,1,15.19,0
U700547,FR,android,zone_096,42.75,11,11,1,18.89,0
U700548,FR,ios,zone_013,22.08,5,7,1,5.77,0
U700549,DE,android,zone_115,5.63,9,12,1,29.92,0
U700550,FR,android,zone_109,11.07,7,9,0,25.19,0
U700551,FR,ios,zone_030,12.69,7,8,0,25.82,0
U700552,ES,android,zone_045,20.22,7,4,1,19.27,0
U700553,ES,web,zone_194,6.82,10,9,1,24.14,0
U700554,IT,ios,zone_085,7.66,3,5,0,25.27,0
U700555,DE,web,zone_010,,13,8,1,27.2,0
U700556,FR,ios,zone_080,27.72,21,10,0,16.47,0
U700557,DE,android,zone_177,2.26,11,10,0,19.19,0
U700558,CH,ios,zone_083,3.41,5,5,0,9.36,0
U700559,FR,ios,zone_030,12.19,10,9,1,28.32,0
U700560,FR,ios,zone_165,34.29,3,14,0,17.33,0
U700561,FR,android,zone_147,12.65,12,10,0,13.23,0
U700562,IT,ios,zone_167,14.3,13,5,2,16.0,0
U700563,FR,android,zone_009,14.78,9,3,1,10.52,0
U700564,FR,web,zone_180,16.33,16,13,0,15.71,0
U700565,FR,web,zone_003,20.9,11,6,0,18.12,0
U700566,FR,web,zone_010,8.77,12,8,1,28.38,0
U700567,DE,android,zone_041,34.8,6,5,0,8.1,0
U700568,DE,ios,zone_041,16.01,13,8,0,24.2,0
U700569,ES,android,zone_130,17.32,7,8,2,23.4,0
U700570,ES,android,zone_198,13.78,7,5,0,28.07,0
U700571,ES,web,zone_006,1.91,4,11,1,17.43,0
U700572,DE,android,zone_116,15.58,9,10,0,17.81,0
U700573,CH,android,zone_063,13.55,11,9,1,11.15,0
U700574,FR,web,zone_041,16.72,12,5,0,21.27,1
U700575,FR,android,zone_205,7.69,9,10,1,24.78,0
U700576,FR,web,zone_217,16.17,9,7,1,23.37,0
U700577,CH,web,zone_125,9.4,13,8,4,24.65,0
U700578,IT,web,zone_073,34.65,7,8,0,19.79,0
U700579,FR,android,zone_084,4.64,7,6,1,11.2,0
U700580,FR,android,zone_061,13.72,9,9,0,8.37,0
U700581,FR,android,zone_011,,8,9,0,11.94,0
U700582,DE,web,zone_016,15.12,13,6,1,22.7,1
U700583,FR,ios,zone_010,6.34,10,7,0,12.42,0
U700584,DE,ios,zone_114,22.18,10,8,0,28.51,0
U700585,ES,android,zone_124,4.36,6,12,0,16.31,0
U700586,FR,ios,zone_096,7.85,10,10,1,31.6,0
U700587,CH,android,zone_219,16.94,5,12,0,2.55,0
U700588,FR,android,zone_097,12.73,6,10,1,13.3,0
U700589,FR,android,zone_029,3.46,11,9,0,5.8,0
U700590,FR,android,zone_044,34.03,7,8,1,21.15,0
U700591,FR,ios,zone_051,2.89,8,6,0,14.38,0
U700592,ES,android,zone_061,1.38,11,14,1,8.13,0
U700593,FR,ios,zone_212,26.6,9,4,1,25.62,0
U700594,CH,android,zone_010,15.83,15,5,1,22.87,0
U700595,FR,android,zone_211,11.06,9,11,0,30.03,0
U700596,IT,ios,zone_103,14.24,10,9,0,4.02,0
U700597,BE,ios,zone_116,17.44,9,11,1,16.89,0
U700598,ES,ios,zone_175,13.8,4,5,2,34.26,0
U700599,ES,android,zone_124,11.62,11,7,2,38.66,1
U700600,FR,android,zone_141,18.34,8,11,1,29.31,0
U700601,FR,ios,zone_136,8.95,9,11,1,22.59,0
U700602,FR,ios,zone_048,40.23,11,10,1,28.6,0
U700603,FR,web,zone_026,24.68,4,6,0,21.84,0
U700604,BE,ios,zone_107,6.07,8,15,0,25.76,0
U700605,FR,web,zone_074,14.24,5,10,1,16.66,0
U700606,ES,ios,zone_005,11.8,6,9,1,16.25,0
U700607,DE,android,zone_001,27.17,7,7,3,7.18,0
U700608,FR,web,zone_144,24.25,7,15,0,17.61,0
U700609,FR,web,zone_063,22.84,11,6,0,18.39,0
U700610,FR,android,zone_138,10.58,11,7,1,21.57,0
U700611,FR,web,zone_101,13.45,4,7,0,36.99,0
U700612,BE,web,zone_000,16.57,7,7,0,18.54,0
U700613,FR,ios,zone_009,18.72,11,8,0,5.86,0
U700614,FR,ios,zone_114,12.52,7,6,0,15.38,0
U700615,FR,android,zone_071,8.34,7,8,0,25.57,0
U700616,ES,android,zone_123,4.21,8,10,0,33.27,0
U700617,BE,android,zone_057,15.35,7,13,1,30.38,0
U700618,IT,ios,zone_168,14.84,7,6,0,25.52,0
U700619,IT,ios,zone_194,7.73,6,13,0,20.38,0
U700620,ES,android,zone_188,4.33,7,5,0,20.24,0
U700621,DE,ios,zone_018,9.34,11,11,2,37.91,0
U700622,FR,android,zone_033,10.05,8,6,0,23.19,0
U700623,DE,android,zone_066,21.01,14,4,0,15.65,0
U700624,CH,android,zone_021,24.48,5,7,0,16.64,0
U700625,DE,android,zone_191,22.59,7,11,0,8.45,0
U700626,FR,android,zone_041,12.51,12,6,0,10.82,0
U700627,ES,ios,zone_114,3.39,9,7,3,19.98,0
U700628,FR,ios,zone_025,5.72,5,11,1,32.94,0
U700629,ES,android,zone_058,6.0,6,9,1,19.26,0
U700630,FR,web,zone_060,18.07,13,12,2,14.45,0
U700631,IT,web,zone_153,6.32,9,5,0,20.17,0
U700632,IT,ios,zone_032,,4,8,0,25.09,0
U700633,FR,android,zone_100,18.31,10,4,1,8.34,0
U700634,IT,ios,zone_147,12.64,4,4,2,9.85,0
U700635,FR,android,zone_003,15.23,5,10,2,27.73,0
U700636,BE,ios,zone_082,7.66,9,7,2,10.95,0
U700637,DE,android,zone_119,6.49,9,10,0,6.52,0
U700638,DE,web,zone_072,18.04,4,14,0,8.57,0
U700639,FR,android,zone_014,14.93,17,6,0,14.98,0
U700640,FR,ios,zone_167,5.24,13,9,1,30.06,0
U700641,FR,android,zone_025,23.71,10,7,1,8.61,0
U700642,FR,ios,zone_145,5.15,8,9,0,26.09,0
U700643,FR,ios,zone_159,17.7,5,8,0,11.16,1
U700644,ES,android,zone_032,15.41,6,6,1,16.3,0
U700645,FR,ios,zone_157,36.87,9,7,1,17.06,0
U700646,FR,ios,zone_039,9.61,12,6,0,18.76,0
U700647,FR,android,zone_085,25.72,11,5,0,15.49,0
U700648,FR,android,zone_017,18.33,13,6,0,12.92,0
U700649,BE,ios,zone_050,12.66,8,14,1,30.52,0
U700650,FR,web,zone_145,4.88,5,8,0,6.18,0
U700651,ES,android,zone_006,6.56,9,8,1,22.68,0
U700652,FR,android,zone_138,5.78,8,8,0,30.39,0
U700653,IT,android,zone_162,14.76,7,7,0,16.71,0
U700654,ES,android,zone_126,14.47,6,4,1,28.89,0
U700655,FR,android,zone_153,5.65,8,7,1,29.68,0
U700656,FR,ios,zone_072,8.42,10,12,0,21.53,0
U700657,BE,android,zone_167,14.66,9,8,1,22.44,0
U700658,IT,web,zone_115,13.63,11,7,1,10.52,0
U700659,FR,android,zone_023,11.39,11,9,1,11.98,0
U700660,FR,web,zone_124,2.73,11,16,0,15.4,0
U700661,FR,android,zone_011,10.38,6,6,0,7.29,0
U700662,BE,ios,zone_161,31.29,6,11,1,36.3,0
U700663,IT,web,zone_044,3.8,8,9,0,19.26,0
U700664,FR,android,zone_105,15.94,5,6,3,13.64,0
U700665,FR,android,zone_175,7.63,8,9,0,32.54,0
U700666,FR,ios,zone_068,4.86,11,8,0,25.58,0
U700667,ES,android,zone_034,31.31,10,5,0,29.23,0
U700668,IT,android,zone_004,6.51,11,8,1,22.79,0
U700669,ES,android,zone_132,18.56,10,6,1,28.48,0
U700670,DE,android,zone_204,11.42,11,8,0,15.54,1
U700671,FR,web,zone_141,19.16,10,7,0,33.7,0
U700672,FR,web,zone_033,,6,5,1,6.86,0
U700673,FR,android,zone_171,8.33,6,5,0,11.69,0
U700674,FR,android,zone_203,10.78,11,11,0,31.93,1
U700675,FR,android,zone_000,4.04,8,8,1,23.32,0
U700676,DE,android,zone_162,2.94,10,6,0,20.49,0
U700677,FR,web,zone_138,5.5,8,8,0,9.7,0
U700678,FR,ios,zone_187,4.08,13,9,1,18.92,0
U700679,FR,ios,zone_203,21.43,10,13,0,16.88,0
U700680,IT,android,zone_110,7.89,10,4,0,10.74,0
U700681,FR,web,zone_100,38.28,7,10,0,30.15,0
U700682,CH,ios,zone_060,25.51,10,12,0,29.59,0
U700683,IT,web,zone_164,10.09,8,12,1,17.23,0
U700684,CH,web,zone_060,12.63,8,7,1,28.38,0
U700685,BE,android,zone_085,21.59,5,9,2,10.66,0
U700686,FR,android,zone_213,13.9,8,9,1,18.01,0
U700687,CH,android,zone_028,35.7,5,12,1,28.59,0
U700688,BE,android,zone_001,8.05,8,17,1,33.89,0
U700689,CH,ios,zone_076,9.23,12,8,0,20.62,0
U700690,BE,web,zone_183,10.74,7,12,1,28.58,0
U700691,IT,android,zone_152,6.69,10,5,0,16.71,0
U700692,DE,ios,zone_154,2.43,6,3,1,24.26,0
U700693,FR,android,zone_020,13.27,9,10,2,26.22,0
U700694,DE,android,zone_162,14.32,5,5,1,25.49,0
U700695,FR,android,zone_095,13.23,6,9,1,20.29,0
U700696,FR,web,zone_004,15.4,13,9,0,15.22,0
U700697,FR,android,zone_013,9.31,13,8,1,12.64,0
U700698,FR,ios,zone_174,17.42,15,9,0,12.87,0
U700699,FR,android,zone_192,8.78,9,8,3,28.56,0
U700700,IT,ios,zone_093,12.75,8,7,0,23.76,0
U700701,FR,ios,zone_197,13.88,12,12,0,33.75,0
U700702,FR,android,zone_056,12.23,15,9,0,21.18,0
U700703,BE,web,zone_093,29.98,8,6,3,26.32,0
U700704,FR,ios,zone_014,11.49,11,3,0,35.75,0
U700705,IT,android,zone_081,1.91,7,3,1,14.86,0
U700706,FR,ios,zone_017,28.09,9,8,2,29.53,0
U700707,ES,ios,zone_178,15.53,8,6,0,20.45,0
U700708,FR,ios,zone_186,10.3,6,7,0,19.11,0
U700709,FR,web,zone_192,9.95,11,10,0,13.36,0
U700710,FR,android,zone_194,35.4,12,10,2,16.81,0
U700711,IT,android,zone_139,11.76,7,9,0,18.31,1
U700712,FR,ios,zone_117,25.08,9,7,3,19.42,0
U700713,FR,ios,zone_195,19.81,6,8,0,44.44,0
U700714,FR,ios,zone_148,,10,4,1,19.72,0
U700715,FR,web,zone_112,7.56,9,8,1,12.41,0
U700716,FR,android,zone_001,19.16,9,7,1,19.03,0
U700717,FR,ios,zone_032,7.17,9,5,1,28.49,0
U700718,ES,web,zone_148,5.94,17,8,2,24.5,0
U700719,IT,android,zone_219,8.6,9,13,0,12.67,0
U700720,FR,web,zone_085,29.0,9,4,0,15.54,0
U700721,IT,ios,zone_196,5.45,18,10,1,0.0,0
U700722,FR,ios,zone_046,24.72,9,5,1,19.56,0
U700723,FR,web,zone_179,3.59,7,10,0,35.27,0
U700724,FR,android,zone_188,14.79,9,10,1,12.86,0
U700725,FR,android,zone_197,5.78,11,2,0,34.92,0
U700726,FR,ios,zone_096,23.88,7,5,1,19.46,0
U700727,DE,web,zone_000,15.3,11,9,0,30.64,0
U700728,BE,web,zone_158,22.94,14,8,1,14.0,0
U700729,FR,android,zone_218,19.16,11,7,0,27.5,0
U700730,FR,android,zone_168,10.56,4,8,0,20.33,0
U700731,FR,android,zone_095,6.1,5,11,1,9.76,1
U700732,FR,android,zone_008,20.49,6,9,0,12.47,0
U700733,FR,ios,zone_006,8.76,11,9,2,17.46,0
U700734,FR,ios,zone_050,31.21,6,8,0,23.97,0
U700735,FR,ios,zone_142,3.38,5,5,1,13.01,0
U700736,FR,android,zone_076,6.87,11,8,1,30.04,0
U700737,DE,web,zone_022,22.29,13,8,0,23.87,0
U700738,BE,ios,zone_178,37.2,13,9,0,22.25,0
U700739,FR,android,zone_063,1.37,7,10,0,0.0,0
U700740,FR,ios,zone_054,4.24,5,7,0,24.48,0
U700741,DE,android,zone_071,10.03,11,10,0,23.25,0
U700742,FR,android,zone_014,21.29,8,13,3,27.22,0
U700743,FR,android,zone_195,25.78,7,8,0,20.82,0
U700744,FR,ios,zone_156,23.75,11,2,0,23.35,0
U700745,DE,android,zone_149,,12,7,1,20.47,1
U700746,FR,ios,zone_209,16.52,10,5,1,23.93,0
U700747,CH,android,zone_211,12.86,7,4,0,12.63,0
U700748,FR,android,zone_060,11.48,12,7,0,7.4,0
U700749,FR,android,zone_005,12.04,9,7,1,11.02,0
U700750,FR,ios,zone_061,9.84,15,12,0,24.02,0
U700751,ES,web,zone_185,15.41,8,8,0,15.59,0
U700752,ES,ios,zone_122,12.45,6,9,1,21.35,0
U700753,ES,web,zone_038,18.89,11,4,1,12.46,0
U700754,FR,ios,zone_086,2.95,6,9,0,19.02,0
U700755,BE,ios,zone_069,22.87,10,4,0,32.83,0
U700756,FR,android,zone_196,21.73,7,9,1,29.25,0
U700757,FR,android,zone_188,,11,4,1,16.66,0
U700758,IT,web,zone_011,5.17,8,4,0,26.26,0
U700759,FR,ios,zone_011,10.14,10,9,0,17.57,0
U700760,BE,web,zone_143,13.05,5,11,0,11.51,0
U700761,FR,web,zone_218,4.19,7,5,0,23.77,0
U700762,FR,android,zone_186,10.09,9,15,0,19.31,0
U700763,IT,android,zone_141,32.08,7,4,0,20.38,0
U700764,FR,web,zone_162,10.31,7,3,1,13.86,0
U700765,FR,android,zone_104,15.06,11,10,0,15.61,0
U700766,DE,android,zone_062,12.8,6,8,0,20.1,0
U700767,DE,android,zone_214,26.59,9,7,0,16.63,0
U700768,FR,ios,zone_129,4.63,8,6,0,32.8,0
U700769,FR,ios,zone_134,6.54,9,11,1,14.64,0
U700770,FR,ios,zone_167,16.56,7,13,2,19.9,0
U700771,BE,android,zone_052,12.71,8,6,0,12.43,0
U700772,BE,ios,zone_011,19.36,8,8,0,9.22,0
U700773,CH,web,zone_143,5.76,6,7,0,13.92,0
U700774,FR,ios,zone_107,44.96,9,6,0,12.7,0
U700775,FR,web,zone_017,13.76,9,6,0,15.58,0
U700776,FR,android,zone_190,12.42,8,14,1,12.79,0
U700777,DE,web,zone_198,26.64,8,3,0,21.74,0
U700778,FR,ios,zone_045,9.1,10,10,0,24.78,1
U700779,FR,web,zone_142,14.87,11,5,0,7.41,0
U700780,ES,android,zone_219,23.46,5,7,0,18.09,0
U700781,IT,ios,zone_142,14.44,17,2,1,5.57,0
U700782,FR,android,zone_112,14.93,7,9,0,16.66,0
U700783,FR,android,zone_099,27.61,8,10,0,18.59,0
U700784,ES,ios,zone_035,25.89,17,6,0,16.9,0
U700785,DE,android,zone_178,40.66,11,13,1,23.29,0
U700786,FR,ios,zone_145,8.22,10,5,0,11.61,0
U700787,DE,android,zone_168,17.88,8,4,1,21.85,0
U700788,DE,android,zone_202,4.42,10,11,1,26.68,0
U700789,FR,ios,zone_127,2.83,4,12,0,20.85,0
U700790,FR,android,zone_199,14.77,15,14,1,19.1,0
U700791,FR,android,zone_108,6.55,4,9,0,14.82,0
U700792,FR,ios,zone_091,17.54,13,9,0,20.76,0
U700793,FR,ios,zone_093,4.33,12,4,1,9.45,0
U700794,FR,web,zone_102,26.4,12,12,0,12.31,0
U700795,ES,android,zone_188,22.69,8,8,0,19.53,0
U700796,FR,web,zone_206,10.44,10,6,0,21.36,0
U700797,DE,android,zone_204,7.48,7,6,1,23.39,0
U700798,CH,ios,zone_083,21.09,13,6,0,18.97,0
U700799,FR,android,zone_149,5.19,11,7,0,27.29,0
U700800,FR,ios,zone_180,,9,11,1,27.23,0
U700801,FR,ios,zone_215,23.18,11,9,1,17.46,0
U700802,FR,ios,zone_132,17.21,12,5,1,16.29,0
U700803,ES,android,zone_211,16.84,10,12,1,10.83,0
U700804,FR,ios,zone_114,8.46,13,10,0,19.12,0
U700805,FR,android,zone_131,26.24,8,8,0,21.4,0
U700806,BE,android,zone_142,12.92,11,6,0,13.39,0
U700807,FR,android,zone_106,20.7,6,14,1,17.56,0
U700808,FR,android,zone_134,2.23,8,4,0,28.84,0
U700809,FR,web,zone_114,23.52,9,9,0,14.93,0
U700810,FR,web,zone_143,13.66,10,5,0,23.47,0
U700811,FR,web,zone_092,10.36,12,10,0,23.41,0
U700812,IT,android,zone_044,29.83,9,8,1,16.74,0
U700813,FR,ios,zone_183,19.79,9,12,0,30.75,0
U700814,FR,android,zone_008,3.03,9,7,2,12.18,0
U700815,FR,android,zone_156,22.83,14,5,1,11.46,0
U700816,IT,android,zone_163,23.38,16,8,0,20.1,0
U700817,FR,android,zone_131,27.65,9,4,0,16.09,0
U700818,FR,android,zone_155,2.75,8,7,1,0.0,0
U700819,DE,android,zone_178,3.77,9,6,1,13.35,0
U700820,FR,ios,zone_051,6.1,10,13,0,24.77,0
U700821,BE,web,zone_132,10.54,6,10,2,11.88,0
U700822,FR,android,zone_068,13.19,2,5,1,24.25,0
U700823,FR,android,zone_200,10.65,10,15,0,25.16,0
U700824,DE,ios,zone_175,20.51,9,10,3,24.07,0
U700825,FR,android,zone_003,4.14,6,7,1,8.26,0
U700826,BE,android,zone_185,14.04,9,10,1,15.9,0
U700827,FR,android,zone_119,7.53,5,10,0,13.21,0
U700828,BE,android,zone_027,43.81,13,7,0,28.61,0
U700829,FR,android,zone_167,12.94,10,10,0,25.01,0
U700830,IT,android,zone_098,7.13,10,7,1,19.35,0
U700831,FR,android,zone_183,16.76,12,7,2,29.96,0
U700832,IT,android,zone_060,34.5,9,8,0,38.92,0
U700833,FR,android,zone_103,6.6,13,8,0,11.12,0
U700834,FR,android,zone_126,6.68,12,5,0,5.7,0
U700835,FR,android,zone_060,8.04,11,7,0,26.16,0
U700836,FR,android,zone_189,28.8,6,7,0,17.14,0
U700837,CH,web,zone_049,5.97,4,12,0,19.86,0
U700838,FR,ios,zone_025,10.37,7,9,1,10.92,0
U700839,IT,ios,zone_081,3.79,10,11,1,12.16,1
U700840,IT,android,zone_093,34.03,4,9,1,22.87,0
U700841,FR,ios,zone_200,8.12,11,12,1,13.16,0
U700842,DE,android,zone_181,30.65,12,4,0,23.84,0
U700843,DE,android,zone_120,22.31,7,7,0,32.65,0
U700844,FR,web,zone_177,22.63,11,5,1,29.28,0
U700845,DE,android,zone_160,34.51,9,7,0,23.52,0
U700846,DE,ios,zone_004,6.76,13,12,1,27.72,0
U700847,FR,ios,zone_094,,8,7,1,11.07,0
U700848,CH,android,zone_165,12.43,13,9,1,20.93,0
U700849,FR,ios,zone_154,16.64,8,7,0,16.83,0
U700850,BE,web,zone_177,18.1,7,4,1,15.3,0
U700851,BE,android,zone_213,3.85,7,9,1,32.24,0
U700852,FR,ios,zone_189,20.51,11,8,0,32.13,0
U700853,IT,android,zone_127,3.71,4,7,1,17.39,0
U700854,IT,android,zone_151,22.25,7,13,0,15.53,0
U700855,IT,android,zone_210,17.54,8,11,1,22.48,0
U700856,FR,ios,zone_061,14.13,13,8,0,18.88,0
U700857,FR,android,zone_180,3.86,8,8,1,22.68,0
U700858,ES,web,zone_088,9.8,10,7,0,22.25,0
U700859,CH,web,zone_052,9.14,9,12,1,27.63,0
U700860,DE,android,zone_077,16.16,5,4,0,23.91,0
U700861,DE,ios,zone_050,22.25,11,14,1,32.26,0
U700862,FR,ios,zone_040,13.61,8,12,0,9.63,0
U700863,BE,android,zone_194,8.49,7,7,1,21.58,0
U700864,FR,ios,zone_062,9.11,11,10,0,15.69,0
U700865,IT,web,zone_054,25.64,8,9,1,1.87,0
U700866,FR,android,zone_011,19.36,10,14,0,8.13,0
U700867,FR,android,zone_050,13.59,10,8,1,0.89,0
U700868,FR,android,zone_099,35.73,3,10,0,19.31,0
U700869,FR,ios,zone_085,,9,11,1,32.88,0
U700870,FR,android,zone_014,11.87,6,6,0,20.91,0
U700871,IT,ios,zone_148,6.99,7,19,0,25.9,0
U700872,CH,ios,zone_120,8.5,8,7,1,21.13,0
U700873,FR,android,zone_063,44.81,10,6,0,14.23,0
U700874,FR,android,zone_065,18.61,7,5,0,13.85,0
U700875,FR,ios,zone_159,21.42,8,9,2,24.14,0
U700876,DE,ios,zone_009,35.02,7,9,1,19.45,0
U700877,CH,ios,zone_038,21.78,8,11,0,19.71,0
U700878,FR,web,zone_045,4.28,12,9,1,20.13,1
U700879,FR,web,zone_200,28.53,13,8,0,24.62,0
U700880,DE,ios,zone_031,25.68,8,12,0,27.34,0
U700881,IT,web,zone_054,17.45,12,4,0,16.51,0
U700882,IT,android,zone_154,9.84,12,7,0,19.89,0
U700883,FR,ios,zone_053,18.64,6,7,1,13.9,0
U700884,FR,ios,zone_068,8.77,8,3,1,14.44,0
U700885,FR,android,zone_063,18.81,5,9,0,18.51,0
U700886,IT,android,zone_184,6.35,14,12,0,20.9,0
U700887,FR,android,zone_186,4.94,13,7,0,12.42,0
U700888,IT,android,zone_063,12.58,10,6,2,18.06,0
U700889,FR,ios,zone_021,4.16,9,8,0,24.3,0
U700890,FR,ios,zone_142,31.8,4,8,0,28.65,0
U700891,FR,android,zone_093,26.28,8,16,0,0.0,0
U700892,IT,android,zone_083,28.63,10,13,0,28.75,0
U700893,DE,ios,zone_173,13.04,6,7,0,14.5,0
U700894,FR,web,zone_127,27.62,17,11,0,8.6,0
U700895,FR,android,zone_007,13.01,7,12,0,14.27,0
U700896,FR,ios,zone_139,3.36,5,4,2,18.07,0
U700897,FR,android,zone_115,13.09,12,9,0,8.96,0
U700898,FR,ios,zone_025,23.12,13,6,0,8.73,0
U700899,FR,ios,zone_004,20.77,9,10,0,20.82,0
U700900,CH,web,zone_022,24.58,7,8,0,16.73,0
U700901,FR,ios,zone_114,5.4,8,6,1,35.88,0
U700902,IT,ios,zone_219,12.35,10,8,1,11.69,0
U700903,FR,ios,zone_170,37.97,11,7,1,35.25,0
U700904,BE,android,zone_179,10.11,11,9,0,12.45,1
U700905,FR,web,zone_150,22.57,6,6,0,12.25,0
U700906,ES,android,zone_204,20.59,5,13,0,15.09,0
U700907,IT,android,zone_010,5.35,6,11,1,6.43,0
U700908,DE,android,zone_002,43.13,3,5,1,14.57,0
U700909,FR,web,zone_040,18.96,9,8,0,15.09,0
U700910,IT,web,zone_175,17.66,8,7,1,32.31,0
U700911,FR,android,zone_024,30.06,14,6,0,20.61,0
U700912,FR,ios,zone_012,1.94,7,11,2,23.02,0
U700913,FR,ios,zone_091,2.94,15,5,2,17.75,0
U700914,IT,android,zone_083,11.8,11,12,1,18.57,0
U700915,IT,android,zone_117,1.18,15,11,2,25.78,0
U700916,IT,ios,zone_103,,7,7,0,21.38,0
U700917,ES,ios,zone_067,25.54,8,9,0,15.43,0
