user_id,event,ts
U704556,view,2024-11-05T00:47:00
U706509,login,2024-09-13T12:34:00
U704670,add_to_cart,2024-09-15T19:03:00
U707495,view,2024-09-18T20:48:00
U707287,view,2024-10-24T07:01:00
U700074,search,2024-10-19T15:00:00
U705204,login,2024-09-12T21:28:00
U702102,login,2024-10-06T07:13:00
U700144,search,2024-11-24T20:26:00
U705782,logout,2024-09-09T22:36:00
U704624,login,2024-09-01T08:34:00
U707657,search,2024-10-26T07:07:00
U701366,login,2024-09-16T14:42:00
U701276,login,2024-09-19T20:04:00
U706510,login,2024-10-16T23:41:00
U704417,search,2024-11-03T20:51:00
U707801,add_to_cart,2024-11-16T17:30:00
U706491,view,2024-09-05T00:10:00
U702554,search,2024-11-29T09:32:00
U704880,view,2024-10-28T11:12:00
U703321,login,2024-11-19T16:13:00
U704629,add_to_cart,2024-09-30T18:53:00
U700413,search,2024-09-29T16:02:00
U707918,view,2024-10-07T19:55:00
U700328,logout,2024-10-27T04:44:00
U703555,add_to_cart,2024-10-28T01:25:00
U702019,login,2024-10-14T13:46:00
U706034,search,2024-11-12T23:33:00
U706276,purchase,2024-10-28T05:43:00
U703226,view,2024-11-25T13:14:00
U702415,logout,2024-09-08T04:13:00
U706391,view,2024-11-28T05:46:00
U703188,view,2024-10-24T04:56:00
U703939,login,2024-11-07T20:49:00
U701508,search,2024-09-16T07:37:00
U703485,add_to_cart,2024-10-31T21:10:00
U707028,login,2024-11-13T13:45:00
U707570,search,2024-09-11T20:57:00
U700405,view,2024-09-12T22:32:00
U706819,view,2024-10-02T06:07:00
U707454,logout,2024-10-08T00:07:00
U700992,search,2024-11-20T09:07:00
U700557,view,2024-09-05T13:06:00
U704786,view,2024-11-13T16:56:00
U700429,login,2024-11-19T23:04:00
U707653,view,2024-11-24T07:26:00
U703863,view,2024-11-05T07:55:00
U707062,view,2024-11-01T14:18:00
U701600,view,2024-10-11T18:58:00
U706382,logout,2024-10-11T14:06:00
U706573,view,2024-11-24T18:39:00
U701454,search,2024-09-27T05:55:00
U703208,add_to_cart,2024-09-01T18:02:00
U706329,search,2024-10-06T17:07:00
U702670,add_to_cart,2024-11-06T20:23:00
U705959,login,2024-09-19T12:54:00
U707298,login,2024-09-07T16:30:00
U705100,search,2024-09-17T01:24:00
U702933,add_to_cart,2024-10-25T20:50:00
U703718,add_to_cart,2024-10-15T09:35:00
U706417,logout,2024-09-17T00:00:00
U703175,add_to_cart,2024-11-21T02:15:00
U706166,login,2024-11-26T16:23:00
U705673,view,2024-10-28T20:18:00
U706362,view,2024-11-23T09:52:00
U702686,search,2024-09-04T17:27:00
U701526,add_to_cart,2024-11-16T01:38:00
U700116,view,2024-11-16T13:46:00
U703144,view,2024-11-10T17:46:00
U700874,view,2024-09-07T20:58:00
U706821,add_to_cart,2024-11-24T05:52:00
U701469,view,2024-09-16T04:48:00
U700946,login,2024-11-23T05:44:00
U704558,login,2024-09-12T00:45:00
U703036,purchase,2024-10-03T22:40:00
U701409,view,2024-09-25T13:56:00
U701814,login,2024-10-15T01:51:00
U702354,search,2024-11-29T11:53:00
U707606,view,2024-10-12T20:53:00
U702334,view,2024-11-14T13:17:00
U704380,search,2024-11-29T21:40:00
U704385,login,2024-09-12T19:13:00
U705817,view,2024-10-18T02:16:00
U701310,view,2024-10-09T04:32:00
U700149,view,2024-09-16T17:56:00
U703287,login,2024-11-12T00:59:00
U707793,login,2024-11-02T05:50:00
U705056,view,2024-09-22T17:16:00
U705227,add_to_cart,2024-09-30T14:00:00
U703080,search,2024-09-06T04:11:00
U700447,purchase,2024-09-01T22:50:00
U703646,login,2024-11-25T21:37:00
U702642,search,2024-10-12T19:39:00
U707039,login,2024-09-06T00:32:00
U703818,login,2024-11-02T17:28:00
U701537,purchase,2024-11-04T11:36:00
U705895,view,2024-11-26T09:04:00
U704252,login,2024-09-03T21:19:00
U707009,view,2024-11-19T16:47:00
U707016,search,2024-09-26T00:01:00
U705395,view,2024-10-25T14:17:00
U701081,search,2024-09-23T16:25:00
U703401,view,2024-11-05T11:54:00
U703857,logout,2024-11-04T22:02:00
U704948,view,2024-11-12T15:28:00
U706422,view,2024-11-18T00:15:00
U700953,login,2024-10-17T09:43:00
U700348,search,2024-10-07T12:01:00
U701111,view,2024-10-22T10:56:00
U700669,search,2024-11-16T23:24:00
U706208,add_to_cart,2024-09-09T08:00:00
U706410,search,2024-09-26T20:29:00
U705858,view,2024-09-12T14:56:00
U702494,search,2024-10-09T16:38:00
U703874,view,2024-09-01T05:36:00
U701667,login,2024-10-29T12:50:00
U700798,view,2024-10-16T12:20:00
U706387,search,2024-10-22T20:07:00
U702188,view,2024-10-22T03:34:00
U705394,view,2024-10-03T11:11:00
U706267,view,2024-09-15T11:32:00
U701814,login,2024-09-29T05:24:00
U705408,search,2024-10-01T14:03:00
U703637,search,2024-09-30T00:37:00
U703880,logout,2024-09-02T09:44:00
U706476,view,2024-10-25T02:51:00
U705354,view,2024-10-12T07:42:00
U706122,add_to_cart,2024-10-27T16:49:00
U700150,search,2024-10-26T14:58:00
U705861,view,2024-10-26T23:34:00
U701284,login,2024-09-20T23:09:00
U703341,view,2024-09-30T02:05:00
U704463,search,2024-09-05T12:12:00
U706701,view,2024-10-31T12:01:00
U704935,search,2024-09-22T15:45:00
U706534,view,2024-10-21T06:55:00
U700493,view,2024-09-21T04:16:00
U704745,login,2024-09-13T06:12:00
U701119,search,2024-10-10T22:16:00
U704609,view,2024-11-12T13:16:00
U702653,view,2024-11-05T15:22:00
U702688,view,2024-09-30T21:02:00
U701081,logout,2024-09-09T23:21:00
U701585,logout,2024-10-24T05:30:00
U700830,login,2024-11-24T13:41:00
U701293,logout,2024-11-08T07:39:00
U707266,view,2024-09-26T22:12:00
U701045,login,2024-11-12T02:41:00
U707788,add_to_cart,2024-09-29T22:37:00
U700071,view,2024-11-20T06:37:00
U705640,view,2024-11-06T23:28:00
U702385,logout,2024-09-26T01:16:00
U705313,login,2024-11-22T14:46:00
U702564,add_to_cart,2024-10-02T22:08:00
U706693,login,2024-09-16T16:27:00
U707041,view,2024-10-23T23:31:00
U707211,view,2024-09-18T18:50:00
U701917,add_to_cart,2024-09-06T04:48:00
U700932,login,2024-10-19T14:10:00
U702467,view,2024-09-19T02:56:00
U700244,view,2024-09-21T01:08:00
U706951,search,2024-10-02T04:37:00
U701470,add_to_cart,2024-09-19T18:33:00
U707723,login,2024-11-06T09:26:00
U705738,login,2024-11-04T16:27:00
U700233,logout,2024-10-21T01:42:00
U700332,view,2024-09-15T14:44:00
U705313,search,2024-09-12T22:44:00
U700646,login,2024-11-10T05:48:00
U700954,search,2024-10-27T16:08:00
U702609,add_to_cart,2024-10-20T09:03:00
U703319,search,2024-11-03T03:39:00
U706414,view,2024-10-15T23:06:00
U703896,search,2024-10-10T11:25:00
U704511,view,2024-11-19T08:54:00
U706113,view,2024-10-16T01:39:00
U700475,search,2024-10-18T13:22:00
U702735,logout,2024-10-11T17:32:00
U702015,view,2024-10-26T06:48:00
U700174,login,2024-10-20T12:27:00
U705065,view,2024-11-22T17:15:00
U702962,add_to_cart,2024-09-28T11:45:00
U702306,search,2024-09-02T20:00:00
U700671,view,2024-10-18T00:30:00
U706530,login,2024-09-28T06:52:00
U704463,login,2024-11-04T12:35:00
U707860,login,2024-09-13T12:56:00
U707482,add_to_cart,2024-11-07T15:24:00
U704319,add_to_cart,2024-10-26T19:26:00
U702011,login,2024-11-28T09:50:00
U703197,view,2024-09-04T09:42:00
U706100,login,2024-11-27T11:25:00
U701100,view,2024-11-12T22:11:00
U707847,view,2024-09-17T23:56:00
U704139,login,2024-11-15T14:25:00
U705675,search,2024-11-07T04:24:00
U701402,purchase,2024-09-05T00:59:00
U707427,view,2024-09-04T07:43:00
U700014,add_to_cart,2024-11-08T02:20:00
U701461,view,2024-09-16T18:35:00
U700449,login,2024-09-01T00:22:00
U703083,login,2024-09-04T18:46:00
U703349,view,2024-10-20T05:34:00
U706650,view,2024-11-21T03:24:00
U700763,search,2024-11-29T01:15:00
U702324,view,2024-10-23T15:22:00
U704454,search,2024-11-06T23:53:00
U705789,purchase,2024-09-09T00:40:00
U702838,logout,2024-11-22T15:23:00
U707666,logout,2024-10-12T18:43:00
U705348,view,2024-11-07T11:45:00
U706217,purchase,2024-11-23T23:38:00
U703859,add_to_cart,2024-11-21T21:15:00
U707721,view,2024-09-08T12:38:00
U706035,login,2024-10-07T23:58:00
U704298,search,2024-10-24T08:39:00
U702903,view,2024-11-04T13:10:00
U701667,view,2024-11-15T23:23:00
U707052,view,2024-10-21T08:13:00
U702681,view,2024-09-22T12:22:00
U707753,search,2024-10-17T03:53:00
U702043,login,2024-10-25T02:43:00
U704407,view,2024-09-26T22:39:00
U705789,login,2024-09-03T21:19:00
U702363,view,2024-09-30T05:28:00
U707362,view,2024-11-11T18:22:00
U707422,view,2024-11-21T16:40:00
U702861,search,2024-09-01T21:05:00
U701355,login,2024-09-18T14:59:00
U705141,purchase,2024-11-13T09:29:00
U703952,view,2024-10-30T01:52:00
U704212,add_to_cart,2024-11-04T01:02:00
U705496,search,2024-11-07T10:02:00
U700440,view,2024-10-24T01:03:00
U707373,login,2024-10-28T09:55:00
U700740,view,2024-10-14T01:49:00
U705614,login,2024-11-20T13:41:00
U704431,view,2024-11-13T15:00:00
U703614,purchase,2024-10-27T08:11:00
U705114,login,2024-09-07T21:18:00
U705163,view,2024-10-04T16:03:00
U702676,view,2024-10-27T09:14:00
U705994,purchase,2024-09-29T02:30:00
U707332,view,2024-09-12T09:17:00
U705909,search,2024-09-08T22:05:00
U706524,login,2024-11-14T14:23:00
U705606,search,2024-09-18T03:30:00
U706574,search,2024-10-21T14:28:00
U706539,login,2024-09-10T16:25:00
U702544,purchase,2024-10-31T07:50:00
U703165,view,2024-10-14T21:04:00
U705863,login,2024-09-17T05:52:00
U705708,view,2024-10-29T11:51:00
U704445,view,2024-11-19T10:01:00
U700989,search,2024-10-02T12:57:00
U701576,view,2024-09-15T09:56:00
U702400,view,2024-10-28T04:53:00
U704806,view,2024-11-23T19:47:00
U703239,login,2024-11-24T16:06:00
U707051,view,2024-11-29T15:41:00
U705940,search,2024-11-20T11:16:00
U703578,view,2024-11-28T17:34:00
U704447,view,2024-09-06T22:01:00
U705826,add_to_cart,2024-09-04T06:26:00
U707627,view,2024-10-29T06:02:00
U700551,search,2024-11-20T02:09:00
U706077,search,2024-10-16T08:16:00
U705398,view,2024-11-08T12:51:00
U705840,login,2024-10-27T23:31:00
U705089,view,2024-09-07T13:56:00
U702407,add_to_cart,2024-09-04T08:23:00
U705897,view,2024-11-24T07:12:00
U702353,search,2024-11-16T19:45:00
U701946,search,2024-10-11T04:50:00
U703275,view,2024-09-22T22:33:00
U704003,view,2024-11-22T04:52:00
U703745,view,2024-11-14T12:00:00
U707860,view,2024-11-24T17:04:00
U707409,view,2024-09-01T18:43:00
U704048,search,2024-09-25T20:01:00
U700506,search,2024-09-20T17:32:00
U703442,logout,2024-11-29T05:12:00
U706568,view,2024-09-17T09:27:00
U706365,view,2024-10-28T05:24:00
U704925,view,2024-09-29T19:23:00
U704204,search,2024-09-18T11:01:00
U706735,login,2024-09-09T21:47:00
U700701,view,2024-09-09T20:19:00
U704958,search,2024-11-21T11:48:00
U700233,search,2024-10-12T11:59:00
U705923,search,2024-09-02T13:09:00
U704725,search,2024-11-04T02:34:00
U705593,view,2024-09-14T06:01:00
U702865,search,2024-11-01T15:18:00
U701820,login,2024-09-13T01:21:00
U706060,add_to_cart,2024-11-04T10:22:00
U705442,view,2024-11-17T14:13:00
U702853,view,2024-09-18T03:57:00
U705281,search,2024-10-19T10:26:00
U703362,view,2024-10-10T14:40:00
U706548,login,2024-09-29T20:33:00
U707901,login,2024-10-01T15:46:00
U701756,add_to_cart,2024-11-21T10:34:00
U704532,logout,2024-10-06T00:17:00
U706447,view,2024-11-23T22:47:00
U705622,add_to_cart,2024-09-13T20:08:00
U701322,login,2024-09-05T21:41:00
U702715,view,2024-09-08T04:40:00
U700667,search,2024-10-09T05:16:00
U703502,login,2024-09-15T20:57:00
U703033,search,2024-11-02T02:28:00
U703665,view,2024-09-24T17:51:00
U703378,login,2024-09-29T23:39:00
U704129,search,2024-11-14T01:49:00
U700409,view,2024-10-01T22:29:00
U700245,purchase,2024-11-02T07:14:00
U706724,view,2024-10-08T09:18:00
U700189,login,2024-11-13T09:32:00
U702314,search,2024-11-05T05:04:00
U701410,view,2024-10-31T22:46:00
U700937,search,2024-10-27T16:02:00
U704178,login,2024-09-24T15:16:00
U707434,search,2024-11-18T06:26:00
U704620,view,2024-11-16T19:56:00
U707137,login,2024-10-02T21:22:00
U706105,login,2024-11-16T03:15:00
U704788,view,2024-09-01T04:02:00
U706108,view,2024-11-08T22:32:00
U700267,view,2024-09-14T16:00:00
U705456,login,2024-10-20T15:14:00
U706380,view,2024-11-19T17:50:00
U704764,add_to_cart,2024-11-25T17:40:00
U700508,search,2024-10-19T23:26:00
U701764,search,2024-10-28T13:50:00
U703275,view,2024-09-10T02:52:00
U704389,search,2024-10-31T21:22:00
U706037,view,2024-10-19T19:17:00
U702491,view,2024-10-09T16:19:00
U707945,add_to_cart,2024-09-30T07:31:00
U704617,add_to_cart,2024-09-07T04:46:00
U701712,view,2024-10-21T11:50:00
U703695,purchase,2024-09-24T02:53:00
U707264,add_to_cart,2024-10-27T22:34:00
U702352,view,2024-09-20T20:12:00
U704474,search,2024-10-05T12:04:00
U706114,add_to_cart,2024-10-28T11:35:00
U702827,purchase,2024-10-08T22:23:00
U706147,search,2024-10-13T20:27:00
U704949,login,2024-11-11T20:30:00
U705591,view,2024-11-12T03:42:00
U705613,view,2024-10-16T22:21:00
U707988,login,2024-10-11T12:53:00
U701107,view,2024-11-02T06:04:00
U707010,login,2024-10-20T09:21:00
U704589,search,2024-11-07T12:54:00
U706711,purchase,2024-11-10T07:52:00
U703284,search,2024-11-05T17:13:00
U703545,purchase,2024-10-06T06:36:00
U706436,search,2024-10-04T00:30:00
U705417,search,2024-11-07T21:28:00
U701747,login,2024-10-01T07:03:00
U707157,view,2024-11-16T01:01:00
U700711,login,2024-10-01T15:22:00
U705494,login,2024-09-05T09:34:00
U706550,search,2024-10-13T13:19:00
U701864,search,2024-11-20T05:47:00
U701140,search,2024-09-19T19:14:00
U706450,search,2024-11-26T23:33:00
U704597,view,2024-10-24T00:41:00
U706689,login,2024-09-19T08:31:00
U705249,view,2024-10-22T07:58:00
U701189,view,2024-11-05T15:27:00
U705155,add_to_cart,2024-11-18T19:21:00
U705211,login,2024-10-31T02:09:00
U704720,search,2024-09-06T02:23:00
U706318,search,2024-10-08T12:28:00
U702206,search,2024-09-14T10:06:00
U701288,login,2024-10-09T19:26:00
U705090,login,2024-11-27T18:03:00
U707678,view,2024-10-30T19:49:00
U706438,add_to_cart,2024-10-25T05:18:00
U700021,logout,2024-09-09T19:42:00
U704862,view,2024-09-12T16:26:00
U700731,logout,2024-11-01T21:06:00
U703233,view,2024-11-19T22:08:00
U706508,view,2024-09-07T20:31:00
U701060,view,2024-10-07T15:51:00
U704606,add_to_cart,2024-10-01T21:15:00
U701589,add_to_cart,2024-10-30T15:03:00
U705834,view,2024-10-27T15:46:00
U702247,logout,2024-09-10T15:17:00
U706277,logout,2024-11-15T04:16:00
U706002,logout,2024-11-15T10:14:00
U704385,search,2024-09-06T20:29:00
U701436,login,2024-11-12T16:05:00
U703786,view,2024-10-07T00:38:00
U705823,view,2024-09-26T16:22:00
U703887,search,2024-09-04T21:25:00
U700553,add_to_cart,2024-10-05T15:34:00
U704524,add_to_cart,2024-09-27T21:58:00
U701289,login,2024-11-25T10:50:00
U705977,search,2024-09-19T16:19:00
U706612,purchase,2024-10-06T05:40:00
U703439,login,2024-09-23T01:11:00
U703143,view,2024-09-01T12:26:00
U704834,view,2024-11-26T04:10:00
U703897,view,2024-09-01T17:23:00
U703996,logout,2024-10-01T18:10:00
U706338,search,2024-09-29T20:33:00
U706696,add_to_cart,2024-10-20T21:04:00
U705308,view,2024-09-27T23:11:00
U703838,view,2024-10-22T01:26:00
U706062,purchase,2024-09-16T10:31:00
U700288,search,2024-10-30T21:04:00
U704110,view,2024-10-10T11:50:00
U702582,search,2024-10-31T20:41:00
U700698,view,2024-09-15T00:40:00
U703110,search,2024-11-05T12:14:00
U705018,view,2024-10-04T02:41:00
U702033,search,2024-11-05T11:45:00
U700937,add_to_cart,2024-11-25T19:08:00
U704618,login,2024-09-10T19:17:00
U706871,view,2024-10-31T00:06:00
U703376,view,2024-11-07T22:56:00
U703545,logout,2024-09-17T02:02:00
U706991,logout,2024-11-14T12:14:00
U703484,view,2024-10-15T05:23:00
U706078,logout,2024-11-04T16:39:00
U706768,search,2024-10-03T12:35:00
U707116,search,2024-09-16T21:16:00
U701517,view,2024-10-15T00:59:00
U702266,login,2024-09-28T13:22:00
U702295,search,2024-10-06T04:19:00
U700550,logout,2024-11-10T11:31:00
U704562,view,2024-11-15T17:51:00
U700985,search,2024-09-17T21:46:00
U701360,login,2024-09-12T23:32:00
U704945,logout,2024-09-16T05:27:00
U702746,view,2024-11-20T18:09:00
U704030,search,2024-11-12T04:02:00
U706985,view,2024-10-13T00:56:00
U705147,add_to_cart,2024-11-27T18:01:00
U701610,view,2024-09-04T06:27:00
U706258,view,2024-10-09T04:11:00
U706708,logout,2024-11-06T22:30:00
U704723,search,2024-11-02T02:42:00
U701462,logout,2024-09-20T04:37:00
U707750,view,2024-11-11T01:40:00
U702332,login,2024-09-28T19:24:00
U705611,view,2024-09-30T06:10:00
U707191,view,2024-10-18T02:07:00
U705119,purchase,2024-11-27T09:53:00
U707309,logout,2024-09-20T05:05:00
U704367,view,2024-09-20T06:59:00
U705174,view,2024-11-28T20:44:00
U702156,login,2024-11-21T03:37:00
U701571,login,2024-11-19T06:13:00
U701254,view,2024-09-30T22:40:00
U701700,view,2024-10-08T02:46:00
U704650,add_to_cart,2024-11-18T20:12:00
U701287,login,2024-10-08T12:35:00
U701896,view,2024-10-01T20:20:00
U706650,search,2024-11-23T01:32:00
U703644,add_to_cart,2024-10-21T04:42:00
U703823,view,2024-10-16T09:26:00
U706006,view,2024-11-19T00:55:00
U704347,login,2024-11-28T04:56:00
U707342,add_to_cart,2024-10-02T16:09:00
U703882,view,2024-10-06T14:46:00
U700923,purchase,2024-09-15T22:48:00
U707062,view,2024-09-15T13:51:00
U700453,view,2024-11-26T17:07:00
U706466,view,2024-09-16T20:27:00
U706636,view,2024-11-05T18:13:00
U700845,logout,2024-10-29T21:31:00
U707782,login,2024-10-01T23:21:00
U704210,view,2024-11-12T16:26:00
U704402,view,2024-10-21T11:48:00
U706516,view,2024-09-15T12:56:00
U703184,search,2024-11-09T20:38:00
U705057,view,2024-10-26T14:42:00
U703781,view,2024-10-05T03:56:00
U701291,login,2024-11-05T03:02:00
U701904,view,2024-09-14T08:29:00
U702064,view,2024-10-12T00:01:00
U701351,view,2024-11-07T03:09:00
U700831,view,2024-11-19T00:33:00
U706337,view,2024-10-07T05:45:00
U707466,view,2024-11-23T00:27:00
U707153,view,2024-11-22T05:34:00
U705644,login,2024-09-21T17:33:00
U702905,login,2024-10-29T08:23:00
U702614,login,2024-09-27T07:12:00
U702467,view,2024-11-24T22:28:00
U700162,purchase,2024-11-07T04:35:00
U704760,view,2024-10-17T02:09:00
U707255,view,2024-10-18T13:11:00
U704416,view,2024-11-16T08:14:00
U706616,search,2024-11-12T17:36:00
U702140,add_to_cart,2024-11-03T06:58:00
U702371,logout,2024-09-04T23:48:00
U701406,view,2024-10-18T03:11:00
U702682,search,2024-11-23T23:34:00
U702746,login,2024-09-23T20:16:00
U701066,view,2024-09-05T04:27:00
U700154,view,2024-11-22T09:36:00
U706210,logout,2024-09-28T05:56:00
U700635,login,2024-09-08T05:04:00
U702346,login,2024-09-12T21:37:00
U701711,login,2024-09-30T11:13:00
U702158,purchase,2024-09-08T10:41:00
U706430,view,2024-11-15T10:43:00
U702385,logout,2024-11-21T12:33:00
U700482,logout,2024-11-08T15:16:00
U702034,view,2024-09-06T08:49:00
U704521,add_to_cart,2024-09-17T23:35:00
U704791,view,2024-10-09T09:16:00
U706691,search,2024-09-15T13:32:00
U701065,login,2024-10-18T23:48:00
U705346,add_to_cart,2024-11-02T18:19:00
U705983,add_to_cart,2024-09-29T13:03:00
U704350,search,2024-11-26T13:05:00
U706590,logout,2024-11-09T19:05:00
U705799,view,2024-10-22T21:58:00
U700691,add_to_cart,2024-11-02T16:04:00
U702211,login,2024-11-29T10:42:00
U700853,purchase,2024-09-12T11:16:00
U704191,add_to_cart,2024-10-07T08:38:00
U705490,view,2024-09-20T14:46:00
U701936,login,2024-10-12T06:46:00
U704679,search,2024-10-31T11:52:00
U707487,logout,2024-09-09T08:11:00
U702361,search,2024-10-19T20:23:00
U700961,search,2024-10-29T04:11:00
U707032,view,2024-09-17T17:14:00
U702287,login,2024-11-16T04:05:00
U701729,view,2024-10-04T15:20:00
U705801,logout,2024-11-06T01:43:00
U706444,search,2024-09-07T19:45:00
U704297,view,2024-10-16T06:22:00
U702834,view,2024-11-22T15:55:00
U700858,search,2024-10-06T20:08:00
U703501,search,2024-09-13T18:39:00
U703331,view,2024-09-19T10:08:00
U706260,purchase,2024-11-25T00:00:00
U700846,view,2024-10-14T14:25:00
U703967,login,2024-09-26T10:00:00
U701753,view,2024-09-17T05:24:00
U700468,view,2024-09-19T20:47:00
U706100,logout,2024-10-25T19:27:00
U704388,search,2024-11-06T15:41:00
U702283,view,2024-11-06T11:36:00
U706147,purchase,2024-10-24T03:30:00
U701720,login,2024-09-15T23:20:00
U700272,purchase,2024-11-26T13:25:00
U704541,view,2024-10-10T04:01:00
U704496,search,2024-10-04T00:33:00
U706781,add_to_cart,2024-11-14T13:28:00
U707965,view,2024-09-26T13:42:00
U703478,purchase,2024-10-01T10:50:00
U702089,search,2024-10-25T01:00:00
U706590,login,2024-10-17T09:56:00
U701340,view,2024-10-10T19:10:00
U702677,view,2024-10-17T01:34:00
U700668,view,2024-11-02T17:53:00
U703528,search,2024-11-07T00:18:00
U704076,view,2024-10-03T10:05:00
U706791,add_to_cart,2024-11-28T11:48:00
U707458,purchase,2024-09-22T18:41:00
U702821,login,2024-09-06T09:32:00
U707793,logout,2024-10-01T07:23:00
U705587,login,2024-09-06T21:57:00
U706665,search,2024-11-27T18:34:00
U705971,add_to_cart,2024-10-15T09:48:00
U706895,search,2024-09-14T06:11:00
U702472,view,2024-10-28T19:44:00
U703278,view,2024-11-24T05:13:00
U704795,view,2024-10-23T13:34:00
U704460,view,2024-09-05T00:44:00
U700035,search,2024-09-04T12:24:00
U701921,add_to_cart,2024-09-03T07:44:00
U704573,search,2024-10-30T06:12:00
U700351,logout,2024-11-03T07:31:00
U700751,view,2024-11-29T15:15:00
U704947,search,2024-10-18T08:10:00
U703673,login,2024-11-14T16:50:00
U700017,view,2024-09-17T13:27:00
U700137,search,2024-11-06T10:45:00
U702962,login,2024-10-12T15:22:00
U703172,add_to_cart,2024-11-28T10:49:00
U704701,search,2024-10-18T23:28:00
