tx_id,amount,merchant,payment_method,country,hour,is_first_time_merchant,device_trust_score,is_fraud
F900463,271.76,m_085,card_present,FR,15,0,0.396,1
F900464,69.43,m_133,bank_transfer,FR,16,0,0.582,0
F900465,37.94,m_176,wallet,FR,6,0,0.964,0
F900466,537.91,m_168,card_not_present,FR,8,0,0.707,0
F900467,111.64,m_083,card_present,FR,10,0,0.431,0
F900468,227.43,m_016,card_present,FR,5,0,0.7,0
F900469,31.68,m_063,card_present,FR,13,0,0.679,0
F900470,2.93,m_147,card_present,DE,21,0,0.454,0
F900471,32.56,m_167,card_not_present,FR,4,0,0.862,0
F900472,14.57,m_154,card_present,CH,4,0,0.78,0
F900473,30.73,m_102,card_present,FR,20,1,0.719,0
F900474,27.9,m_019,card_not_present,DE,13,0,0.58,0
F900475,21.83,m_013,card_not_present,FR,12,1,0.721,0
F900476,115.64,m_009,card_present,DE,0,0,0.779,1
F900477,24.08,m_043,card_present,ES,21,1,0.901,0
F900478,51.48,m_105,wallet,CH,1,1,0.911,0
F900479,4.0,m_077,card_present,FR,11,0,0.539,0
F900480,29.87,m_165,card_present,IT,3,0,0.674,0
F900481,,m_096,card_not_present,IT,11,0,0.728,0
F900482,99.3,m_000,card_not_present,FR,22,0,0.565,0
F900483,63.73,m_158,wallet,,21,0,0.925,0
F900484,64.72,m_045,card_not_present,FR,18,1,0.549,0
F900485,58.42,m_139,card_present,FR,23,1,0.81,0
F900486,22.75,m_110,card_not_present,IT,12,0,0.679,0
F900487,107.26,m_044,card_present,FR,5,0,0.572,1
F900488,24.92,m_085,card_not_present,IT,16,0,0.703,0
F900489,15.71,m_167,wallet,CH,12,1,1.0,0
F900490,10.17,m_049,card_not_present,DE,18,0,0.768,0
F900491,46.68,m_140,bank_transfer,CH,13,0,0.401,0
F900492,5.33,m_084,card_present,FR,10,0,0.523,0
F900493,19.24,m_000,card_present,DE,22,0,0.604,0
F900494,19.73,m_047,card_present,BE,6,0,0.56,0
F900495,17.37,m_033,wallet,BE,3,1,0.962,1
F900496,16.48,m_132,card_not_present,FR,21,0,0.558,0
F900497,31.49,m_038,card_not_present,FR,11,0,0.799,0
F900498,116.55,m_005,card_not_present,ES,0,0,0.463,0
F900499,5.41,m_100,bank_transfer,FR,5,0,0.89,0
F900500,25.6,m_140,card_not_present,FR,13,1,0.824,0
F900501,19.75,m_048,card_not_present,FR,20,0,0.934,0
F900502,46.48,m_027,card_not_present,ES,0,1,0.603,0
F900503,401.24,m_109,card_present,FR,12,1,0.594,0
F900504,29.98,m_051,card_present,ES,1,1,0.861,0
F900505,9.62,m_058,card_not_present,FR,11,0,0.735,0
F900506,71.83,m_044,card_present,FR,7,0,0.67,0
F900507,14.7,m_040,card_not_present,FR,1,0,1.0,0
F900508,29.17,m_040,card_present,FR,0,0,0.637,0
F900509,71.64,m_156,card_present,FR,23,0,0.482,0
F900510,30.11,m_015,card_not_present,ES,10,1,0.98,1
F900511,75.6,m_070,wallet,FR,8,0,0.745,0
F900512,18.29,m_142,card_not_present,FR,12,0,0.821,0
F900513,13.84,m_095,card_not_present,DE,0,0,0.605,0
F900514,9.8,m_032,bank_transfer,FR,16,0,0.643,0
F900515,13.86,m_000,wallet,FR,1,0,0.485,1
F900516,5.04,m_050,card_not_present,FR,2,0,1.0,0
F900517,14.74,m_077,wallet,DE,13,1,0.862,0
F900518,56.14,m_162,card_present,FR,10,0,0.58,0
F900519,22.39,m_077,card_not_present,FR,17,0,0.576,0
F900520,214.38,m_123,bank_transfer,FR,20,0,0.865,0
F900521,120.2,m_016,wallet,FR,12,0,0.506,0
F900522,23.57,m_083,card_present,FR,5,0,1.0,0
F900523,4.01,m_132,card_present,ES,23,0,0.947,0
F900524,323.94,m_097,card_not_present,FR,0,0,0.409,1
F900525,3.91,m_054,card_present,FR,10,0,0.901,0
F900526,15.12,m_044,card_present,FR,9,0,0.399,0
F900527,30.22,m_051,card_not_present,FR,20,0,0.481,0
F900528,24.2,m_077,card_not_present,DE,11,0,0.632,0
F900529,36.45,m_135,card_not_present,FR,18,1,0.92,0
F900530,23.59,m_139,card_not_present,FR,10,0,0.578,0
F900531,181.45,m_015,bank_transfer,IT,11,1,0.695,0
F900532,115.55,m_153,wallet,FR,16,1,0.655,0
F900533,130.84,m_056,card_present,FR,6,0,1.0,0
F900534,16.71,m_045,card_present,FR,0,0,1.0,0
F900535,,m_028,card_present,FR,19,0,0.743,0
F900536,50.22,m_154,card_not_present,FR,14,0,0.929,0
F900537,102.5,m_159,wallet,FR,19,0,0.779,1
F900538,8.01,m_041,card_present,BE,17,0,0.599,0
F900539,69.56,m_036,card_not_present,CH,19,0,0.675,0
F900540,23.53,m_112,card_not_present,ES,11,1,0.77,0
F900541,5.79,m_155,card_present,FR,12,0,0.443,1
F900542,46.45,m_068,card_not_present,FR,19,1,0.732,1
F900543,,m_091,card_present,DE,1,0,0.681,0
F900544,15.76,m_058,wallet,FR,8,0,0.542,0
F900545,17.76,m_104,card_present,IT,13,0,0.706,0
F900546,47.69,m_085,bank_transfer,FR,17,0,0.442,0
F900547,62.27,m_086,wallet,FR,2,0,0.646,0
F900548,16.5,m_139,card_present,FR,4,0,0.761,0
F900549,12.32,m_052,card_present,IT,6,1,0.923,0
F900550,8.69,m_172,bank_transfer,IT,7,0,0.878,0
F900551,11.73,m_053,card_not_present,FR,19,1,0.731,0
F900552,115.2,m_012,card_not_present,FR,5,0,0.561,0
F900553,17.63,m_139,card_present,FR,4,1,0.536,0
F900554,26.35,m_031,card_not_present,CH,12,0,0.841,0
F900555,8.78,m_076,card_present,FR,19,0,0.851,0
F900556,13.65,m_122,bank_transfer,FR,8,0,0.834,0
F900557,33.42,m_147,card_present,IT,15,0,0.337,0
F900558,46.14,m_119,card_not_present,CH,21,1,0.612,0
F900559,15.21,m_127,card_not_present,FR,23,0,0.515,0
F900560,18.88,m_085,card_present,FR,11,0,0.771,0
F900561,18.95,m_052,card_present,BE,10,1,0.457,1
F900562,39.8,m_164,bank_transfer,BE,7,0,0.624,0
F900563,80.08,m_170,card_not_present,FR,5,0,0.941,0
F900564,48.95,m_104,card_not_present,CH,21,0,0.79,0
F900565,46.18,m_011,card_not_present,FR,12,0,0.983,1
F900566,22.21,m_032,card_present,FR,9,0,0.481,0
F900567,51.47,m_132,card_present,FR,7,0,0.659,0
F900568,19.53,m_111,card_not_present,FR,6,0,0.625,0
F900569,7.42,m_127,card_present,FR,2,0,1.0,0
F900570,71.18,m_049,card_present,ES,0,0,0.554,0
F900571,10.53,m_015,card_present,FR,11,0,0.727,0
F900572,56.21,m_046,card_not_present,CH,0,0,0.874,0
F900573,7.4,m_147,card_present,DE,1,0,0.834,1
F900574,28.55,m_069,card_present,BE,20,0,0.431,0
F900575,92.99,m_080,wallet,FR,4,0,0.647,0
F900576,84.04,m_147,card_not_present,FR,4,0,0.976,0
F900577,8.76,m_024,card_present,FR,9,1,0.844,0
F900578,69.89,m_096,card_not_present,FR,20,0,0.566,0
F900579,39.51,m_101,card_present,IT,22,0,0.205,0
F900580,87.14,m_076,card_not_present,FR,23,1,0.581,1
F900581,89.54,m_127,card_not_present,FR,1,0,0.645,0
F900582,7.34,m_061,card_not_present,,15,1,0.54,0
F900583,48.12,m_044,wallet,FR,3,0,0.753,0
F900584,97.7,m_076,wallet,FR,13,0,0.616,0
F900585,207.08,m_159,card_not_present,DE,14,0,0.863,0
F900586,50.81,m_151,card_not_present,FR,11,1,0.764,0
F900587,59.67,m_052,card_not_present,FR,19,0,0.441,0
F900588,104.86,m_164,card_not_present,FR,20,0,0.683,0
F900589,60.22,m_177,card_not_present,FR,19,0,0.786,0
F900590,34.91,m_140,card_not_present,FR,13,0,0.662,0
F900591,37.53,m_138,card_not_present,CH,21,0,0.502,0
F900592,12.8,m_053,card_not_present,DE,7,0,0.977,0
F900593,66.57,m_176,card_not_present,DE,22,0,0.891,0
F900594,54.18,m_036,card_not_present,FR,11,0,0.907,0
F900595,45.95,m_177,card_present,FR,14,0,0.996,0
F900596,111.11,m_166,card_present,BE,16,0,0.506,0
F900597,3.55,m_146,card_present,ES,3,0,0.623,0
F900598,18.17,m_119,card_not_present,CH,4,0,0.561,0
F900599,46.33,m_051,bank_transfer,ES,22,0,0.738,0
F900600,17.67,m_094,card_present,ES,16,0,0.933,0
F900601,38.5,m_176,card_present,DE,18,0,1.0,0
F900602,52.21,m_098,card_not_present,IT,20,0,0.714,0
F900603,84.29,m_032,card_not_present,IT,17,0,0.73,0
F900604,,m_126,card_not_present,IT,7,0,0.479,0
F900605,34.36,m_005,card_present,ES,10,0,0.899,0
F900606,27.34,m_097,card_not_present,CH,21,0,0.635,0
F900607,58.11,m_074,card_not_present,FR,17,0,0.57,0
F900608,,m_053,card_not_present,FR,15,0,0.722,0
F900609,9.74,m_168,card_present,IT,15,0,1.0,0
F900610,10.83,m_091,card_not_present,FR,14,0,0.926,1
F900611,103.0,m_029,card_not_present,DE,9,0,0.809,0
F900612,65.72,m_035,card_not_present,ES,8,0,0.763,0
F900613,45.3,m_040,wallet,CH,20,0,0.535,0
F900614,12.46,m_171,card_present,IT,15,0,0.785,0
F900615,18.43,m_051,card_present,FR,16,0,0.549,0
F900616,102.63,m_121,wallet,FR,3,0,0.53,0
F900617,23.91,m_013,card_present,FR,2,0,0.674,0
F900618,38.89,m_099,card_not_present,FR,0,0,1.0,0
F900619,17.88,m_165,card_present,ES,21,0,0.727,0
F900620,39.91,m_034,card_not_present,FR,7,0,0.517,0
F900621,7.77,m_098,card_present,,14,0,0.787,0
F900622,26.24,m_060,card_not_present,FR,5,0,0.698,0
F900623,10.64,m_125,card_present,DE,10,0,0.844,0
F900624,154.78,m_050,card_not_present,DE,3,0,0.975,0
F900625,35.51,m_033,bank_transfer,ES,20,0,0.904,0
F900626,12.66,m_137,card_not_present,FR,14,0,1.0,0
F900627,19.12,m_170,card_not_present,FR,6,0,0.648,1
F900628,11.67,m_039,card_present,FR,18,0,0.6,0
F900629,16.32,m_030,card_present,IT,1,0,0.835,0
F900630,4.49,m_041,card_not_present,FR,8,1,0.844,0
F900631,25.12,m_088,card_not_present,FR,19,0,0.931,0
F900632,70.69,m_061,card_present,FR,2,0,0.944,0
F900633,69.4,m_128,wallet,IT,18,0,1.0,0
F900634,46.11,m_004,card_not_present,FR,19,0,0.903,0
F900635,12.03,m_147,card_present,FR,15,1,0.943,0
F900636,10.12,m_117,card_present,DE,3,0,0.807,0
F900637,26.89,m_143,card_present,DE,8,0,1.0,0
F900638,5.72,m_165,card_not_present,BE,0,0,0.739,1
F900639,,m_090,card_not_present,FR,5,1,0.802,0
F900640,42.82,m_124,card_present,FR,16,0,0.713,0
F900641,6.94,m_031,card_present,DE,0,0,0.279,0
F900642,26.54,m_130,card_present,FR,23,1,0.617,0
F900643,15.99,m_075,card_present,FR,14,0,0.562,0
F900644,4.76,m_031,card_present,DE,17,0,0.699,0
F900645,10.37,m_138,card_not_present,FR,15,0,0.632,0
F900646,103.75,m_077,wallet,BE,18,0,0.687,0
F900647,38.29,m_046,bank_transfer,FR,22,0,0.707,0
F900648,9.82,m_005,bank_transfer,IT,9,0,0.84,0
F900649,39.59,m_136,wallet,DE,3,1,0.826,0
F900650,58.16,m_003,wallet,FR,0,1,0.567,0
F900651,227.11,m_123,card_not_present,FR,19,0,0.791,1
F900652,34.04,m_103,card_not_present,FR,14,1,0.534,0
F900653,15.07,m_052,card_present,FR,19,0,0.922,0
F900654,12.74,m_047,card_not_present,DE,16,0,0.869,0
F900655,16.62,m_057,card_not_present,FR,19,0,0.656,0
F900656,28.12,m_156,card_present,ES,14,1,0.703,0
F900657,38.2,m_063,card_not_present,FR,5,0,0.551,0
F900658,26.28,m_054,card_not_present,FR,14,0,0.174,0
F900659,19.77,m_146,card_present,FR,16,0,0.53,0
F900660,55.82,m_162,card_not_present,FR,6,0,0.616,0
F900661,158.6,m_133,card_present,CH,21,0,0.871,0
F900662,34.53,m_007,bank_transfer,IT,11,0,0.692,0
F900663,16.55,m_069,card_present,FR,11,0,0.492,0
F900664,13.98,m_159,card_not_present,FR,8,0,0.764,0
F900665,24.26,m_010,wallet,FR,22,1,0.663,0
F900666,8.63,m_096,card_not_present,DE,1,0,0.597,0
F900667,26.42,m_081,card_present,IT,20,1,0.635,0
F900668,50.78,m_102,card_not_present,BE,17,0,0.672,0
F900669,263.16,m_055,card_present,BE,3,0,0.741,0
F900670,168.28,m_160,bank_transfer,FR,19,1,0.854,0
F900671,5.47,m_050,card_not_present,FR,20,0,0.949,0
F900672,51.82,m_047,card_not_present,FR,7,0,0.793,0
F900673,282.17,m_084,card_not_present,FR,13,0,0.724,0
F900674,208.73,m_007,card_not_present,IT,2,0,0.181,1
F900675,63.71,m_082,card_present,BE,13,0,0.683,0
F900676,17.03,m_048,card_present,FR,23,0,0.542,0
F900677,18.93,m_011,card_present,IT,2,0,0.706,0
F900678,48.15,m_093,card_not_present,DE,2,1,0.766,1
F900679,83.28,m_157,card_not_present,FR,16,1,0.795,0
F900680,27.92,m_019,card_not_present,FR,2,0,0.749,0
F900681,26.73,m_124,bank_transfer,FR,11,0,0.79,0
F900682,20.96,m_087,card_present,ES,21,0,0.544,0
F900683,23.06,m_106,card_present,ES,12,0,0.594,0
F900684,40.24,m_038,card_not_present,FR,12,0,0.57,0
F900685,,m_107,card_not_present,CH,14,0,0.94,0
F900686,83.51,m_069,card_not_present,ES,17,0,0.45,0
F900687,69.52,m_178,card_not_present,FR,13,0,0.716,0
F900688,15.51,m_107,card_present,FR,5,0,0.666,0
F900689,17.31,m_131,card_not_present,FR,11,0,0.736,0
F900690,15.01,m_033,card_not_present,DE,23,0,0.385,0
F900691,28.23,m_079,card_not_present,IT,3,0,0.575,0
F900692,146.73,m_081,card_not_present,FR,20,0,0.538,0
F900693,20.63,m_148,card_not_present,FR,17,1,0.465,0
F900694,19.92,m_168,card_not_present,FR,13,0,0.601,1
F900695,50.27,m_176,bank_transfer,FR,17,0,0.672,0
F900696,29.73,m_108,card_not_present,CH,1,0,0.952,0
F900697,188.44,m_069,card_present,CH,15,0,0.83,0
F900698,10.52,m_031,bank_transfer,BE,14,0,0.793,0
F900699,58.3,m_071,card_not_present,CH,7,0,0.407,0
F900700,20.94,m_024,card_not_present,IT,1,0,0.495,0
F900701,36.66,m_024,card_present,BE,18,0,0.546,0
F900702,33.77,m_035,wallet,FR,16,0,0.779,0
F900703,25.43,m_123,card_not_present,FR,8,0,0.551,0
F900704,64.83,m_090,card_not_present,CH,11,0,0.626,0
F900705,15.49,m_095,card_present,ES,9,0,0.616,0
F900706,15.4,m_126,card_not_present,FR,11,0,0.702,1
F900707,79.08,m_141,bank_transfer,ES,14,0,0.707,0
F900708,56.48,m_166,wallet,FR,4,0,0.865,0
F900709,81.53,m_126,card_present,FR,21,0,0.648,0
F900710,25.37,m_133,card_present,IT,12,0,0.778,0
F900711,88.57,m_029,card_not_present,CH,2,1,0.611,0
F900712,63.6,m_101,card_not_present,ES,18,0,0.725,0
F900713,74.88,m_059,card_present,FR,3,0,0.786,0
F900714,21.97,m_166,card_not_present,FR,14,0,0.303,0
F900715,35.97,m_140,bank_transfer,IT,14,0,0.668,0
F900716,13.24,m_038,card_not_present,FR,7,1,0.507,0
F900717,3.96,m_172,card_not_present,FR,2,0,0.751,0
F900718,22.08,m_140,card_present,FR,13,0,0.904,1
F900719,98.27,m_065,card_present,FR,13,0,0.572,0
F900720,84.92,m_164,card_not_present,BE,22,0,0.696,0
F900721,17.55,m_131,card_not_present,IT,16,1,1.0,0
F900722,46.44,m_005,card_not_present,ES,6,0,0.265,0
F900723,53.01,m_069,card_present,FR,13,0,0.747,0
F900724,33.87,m_039,wallet,IT,6,0,0.599,0
F900725,56.39,m_108,card_present,ES,12,0,0.878,0
F900726,15.45,m_065,card_present,CH,20,0,0.678,0
F900727,41.77,m_053,card_present,FR,9,1,0.789,0
F900728,30.65,m_075,card_not_present,BE,19,0,0.533,0
F900729,67.41,m_039,card_not_present,CH,0,0,0.662,0
F900730,133.92,m_155,card_present,FR,15,0,0.485,0
F900731,2.79,m_077,card_present,FR,4,1,0.659,1
F900732,89.59,m_048,card_present,ES,5,0,0.57,1
F900733,5.3,m_060,card_not_present,FR,13,1,0.888,1
F900734,50.62,m_017,card_present,DE,1,0,0.985,0
F900735,149.86,m_175,card_not_present,IT,14,0,0.984,0
F900736,11.81,m_073,card_not_present,FR,0,0,0.686,0
F900737,11.46,m_169,bank_transfer,FR,21,0,0.359,0
F900738,42.39,m_044,card_present,IT,6,0,0.508,0
F900739,32.03,m_156,card_not_present,DE,8,1,0.642,0
F900740,5.41,m_140,card_not_present,DE,7,0,0.564,0
F900741,252.48,m_143,card_present,CH,19,1,0.634,0
F900742,15.76,m_105,card_not_present,ES,22,0,1.0,0
F900743,7.72,m_000,wallet,FR,15,0,1.0,0
F900744,32.56,m_173,card_not_present,FR,21,0,0.912,1
F900745,11.22,m_069,card_not_present,FR,20,0,0.739,0
F900746,199.62,m_029,card_present,FR,17,0,0.868,0
F900747,57.52,m_166,card_present,CH,6,0,0.869,0
F900748,33.4,m_029,card_present,IT,15,0,0.867,0
F900749,17.97,m_048,card_not_present,CH,23,1,0.723,0
F900750,40.81,m_169,card_present,DE,5,0,1.0,0
F900751,74.84,m_083,card_present,DE,3,0,0.775,0
F900752,44.78,m_137,card_not_present,ES,4,1,0.503,0
F900753,102.8,m_117,bank_transfer,FR,18,0,0.532,0
F900754,54.62,m_159,card_not_present,CH,4,0,0.491,0
F900755,44.28,m_067,card_present,ES,16,0,0.922,0
F900756,54.07,m_045,card_present,BE,13,0,0.643,0
F900757,12.36,m_068,wallet,FR,15,1,0.792,0
F900758,31.2,m_104,card_not_present,FR,2,0,0.665,0
F900759,5.83,m_176,card_present,FR,11,0,0.802,0
F900760,69.39,m_016,wallet,FR,1,0,0.637,0
F900761,41.29,m_114,card_not_present,IT,5,1,0.767,0
F900762,68.41,m_020,card_not_present,IT,11,1,0.711,1
F900763,67.17,m_144,card_not_present,IT,1,0,0.71,0
F900764,545.21,m_104,wallet,FR,22,0,0.769,0
F900765,17.02,m_091,card_present,FR,1,0,0.684,0
F900766,91.93,m_006,card_not_present,ES,9,0,0.712,1
F900767,25.64,m_063,card_present,FR,15,0,0.585,0
F900768,18.91,m_002,card_not_present,FR,9,1,0.776,0
F900769,4.79,m_068,card_present,ES,8,0,0.971,0
F900770,113.9,m_036,card_not_present,FR,23,0,0.946,0
F900771,25.82,m_170,card_present,FR,15,0,1.0,0
F900772,26.67,m_144,card_not_present,ES,21,0,0.679,0
F900773,146.66,m_144,wallet,FR,2,0,0.634,0
F900774,13.84,m_042,card_not_present,FR,4,0,0.887,0
F900775,43.16,m_024,card_present,FR,15,0,1.0,0
F900776,89.82,m_084,card_present,FR,0,0,0.653,0
F900777,10.97,m_096,bank_transfer,FR,11,0,0.585,0
F900778,74.04,m_003,card_not_present,FR,4,0,0.996,0
F900779,123.67,m_089,card_present,DE,18,0,0.521,0
F900780,17.76,m_098,card_not_present,DE,18,1,1.0,0
F900781,13.82,m_088,bank_transfer,ES,3,0,0.65,0
F900782,89.23,m_097,card_not_present,FR,5,0,0.717,1
F900783,24.06,m_053,card_not_present,ES,17,0,0.82,0
F900784,20.21,m_101,card_not_present,DE,19,0,0.875,0
F900785,31.74,m_013,wallet,,15,0,1.0,0
F900786,22.6,m_118,card_not_present,FR,14,0,0.632,0
F900787,30.26,m_165,card_present,FR,16,0,0.905,0
F900788,133.14,m_042,wallet,,4,1,0.729,0
F900789,103.66,m_119,card_not_present,FR,13,0,0.505,0
F900790,225.41,m_046,card_present,IT,18,0,1.0,0
F900791,5.92,m_147,card_present,ES,21,0,0.531,0
F900792,22.15,m_110,card_present,DE,6,0,0.582,0
F900793,10.48,m_031,card_not_present,FR,5,0,0.622,0
F900794,24.34,m_076,card_not_present,DE,14,0,0.84,0
F900795,15.53,m_146,card_not_present,FR,0,1,0.709,0
F900796,20.75,m_081,wallet,DE,14,0,0.588,0
F900797,35.69,m_160,wallet,FR,19,0,0.77,0
F900798,48.44,m_063,card_not_present,IT,4,0,0.478,0
F900799,52.42,m_083,card_present,FR,3,0,0.932,0
F900800,32.24,m_175,card_present,FR,21,0,0.845,0
F900801,16.27,m_156,card_present,FR,9,0,0.832,0
F900802,83.14,m_023,card_present,FR,10,0,0.886,0
F900803,10.31,m_165,bank_transfer,FR,18,0,0.675,0
F900804,38.4,m_174,card_not_present,BE,3,0,0.638,0
F900805,42.37,m_046,card_present,CH,16,0,0.779,0
F900806,30.54,m_028,card_present,DE,3,0,0.644,0
F900807,78.16,m_131,card_present,FR,2,0,0.732,0
F900808,,m_020,card_not_present,FR,19,1,0.243,1
F900809,37.41,m_151,card_not_present,FR,19,0,0.562,0
F900810,49.47,m_083,card_not_present,FR,7,0,0.674,0
F900811,5.64,m_173,card_not_present,FR,16,0,0.917,0
F900812,31.5,m_065,card_present,FR,6,0,0.931,0
F900813,10.47,m_152,card_not_present,FR,22,0,0.556,0
F900814,14.32,m_119,card_not_present,FR,3,0,0.919,0
F900815,6.47,m_155,bank_transfer,FR,22,0,0.527,0
F900816,390.63,m_095,card_not_present,FR,8,1,0.97,1
F900817,59.98,m_105,bank_transfer,DE,13,1,0.313,0
F900818,53.48,m_017,card_present,FR,17,0,0.548,0
F900819,9.93,m_065,card_present,FR,20,0,0.594,0
F900820,93.21,m_080,card_present,FR,11,1,0.665,0
F900821,8.42,m_046,card_not_present,FR,23,0,0.688,0
F900822,32.8,m_087,card_not_present,FR,19,0,0.723,0
F900823,87.57,m_057,card_not_present,ES,21,0,0.393,1
F900824,65.1,m_038,bank_transfer,ES,16,0,0.911,1
F900825,32.86,m_086,card_not_present,CH,23,1,0.637,0
F900826,28.67,m_066,card_not_present,FR,23,0,0.565,1
F900827,29.33,m_124,card_present,FR,2,0,0.791,0
F900828,22.07,m_072,bank_transfer,IT,14,1,1.0,0
F900829,73.62,m_023,card_not_present,IT,21,1,0.896,1
F900830,161.81,m_134,card_present,CH,6,0,0.546,0
F900831,21.45,m_137,wallet,IT,0,0,0.45,0
F900832,45.22,m_165,card_present,FR,6,0,0.462,0
F900833,402.54,m_137,wallet,FR,1,0,0.953,0
F900834,15.95,m_089,card_present,FR,21,0,0.821,0
F900835,167.72,m_164,card_present,IT,8,0,0.641,0
F900836,143.12,m_133,bank_transfer,FR,6,0,0.919,0
F900837,16.61,m_148,bank_transfer,FR,14,0,0.65,0
F900838,17.69,m_057,card_not_present,DE,9,0,0.787,0
F900839,26.01,m_041,card_present,FR,11,0,0.761,0
F900840,17.25,m_105,wallet,FR,2,1,0.739,0
F900841,12.76,m_069,bank_transfer,FR,2,1,0.584,0
F900842,112.12,m_012,card_not_present,FR,23,0,0.546,0
F900843,37.89,m_032,card_not_present,FR,16,0,0.595,1
F900844,16.22,m_166,card_not_present,ES,3,1,0.908,0
F900845,11.55,m_171,card_not_present,FR,21,0,0.634,0
F900846,27.33,m_147,card_not_present,ES,5,0,0.594,0
F900847,63.7,m_069,card_present,FR,7,1,0.473,0
F900848,16.95,m_153,card_present,FR,11,0,0.914,0
F900849,14.11,m_076,card_not_present,DE,16,0,0.69,0
F900850,129.29,m_011,card_not_present,ES,4,0,1.0,1
F900851,55.25,m_089,card_not_present,CH,12,0,0.955,0
F900852,130.83,m_034,card_not_present,FR,13,0,0.524,0
F900853,17.1,m_096,card_not_present,FR,11,0,0.811,0
F900854,48.37,m_130,card_not_present,IT,0,0,0.47,0
F900855,28.05,m_123,bank_transfer,DE,4,0,0.66,1
F900856,7.48,m_014,card_not_present,FR,20,0,0.767,0
F900857,10.96,m_173,card_present,BE,13,0,0.916,0
F900858,60.53,m_139,card_not_present,FR,9,0,0.971,0
F900859,14.63,m_012,card_not_present,IT,4,1,0.669,0
F900860,54.66,m_057,card_not_present,FR,2,0,0.992,0
F900861,22.26,m_006,card_not_present,FR,1,0,0.775,0
F900862,36.21,m_074,card_not_present,FR,8,0,0.777,0
F900863,80.69,m_026,card_present,FR,18,0,0.673,0
F900864,45.43,m_027,card_not_present,IT,0,0,1.0,0
F900865,49.5,m_146,card_present,,11,0,0.459,0
F900866,19.87,m_074,card_present,ES,3,0,0.553,0
F900867,277.25,m_068,card_present,FR,20,0,0.576,0
F900868,19.42,m_068,card_present,FR,21,0,0.927,0
F900869,14.64,m_138,card_not_present,FR,9,1,0.727,0
F900870,5.61,m_143,card_present,FR,4,0,0.909,0
F900871,26.15,m_167,card_not_present,DE,12,0,0.635,0
F900872,42.79,m_037,card_present,FR,4,0,0.567,0
F900873,43.08,m_013,bank_transfer,FR,1,0,0.804,0
F900874,25.58,m_145,card_present,DE,11,0,0.617,0
F900875,40.69,m_140,card_present,FR,12,1,0.413,0
F900876,22.47,m_064,card_not_present,IT,7,1,0.856,0
F900877,6.59,m_058,card_not_present,DE,11,0,0.803,0
F900878,16.77,m_115,wallet,ES,21,0,0.732,0
F900879,86.98,m_148,card_not_present,FR,2,0,0.867,0
F900880,18.38,m_113,card_present,CH,18,0,0.448,0
F900881,146.48,m_033,card_not_present,CH,5,1,1.0,0
F900882,32.38,m_176,card_not_present,BE,19,1,0.365,0
F900883,66.32,m_059,card_not_present,FR,2,0,0.467,0
F900884,20.53,m_131,card_not_present,FR,16,1,0.662,0
F900885,143.15,m_108,card_not_present,FR,2,0,0.573,0
F900886,9.07,m_143,card_present,FR,10,1,0.704,0
F900887,32.88,m_085,card_not_present,FR,23,0,0.597,0
F900888,10.49,m_073,card_present,IT,15,0,0.83,0
F900889,61.81,m_139,card_not_present,FR,19,0,0.673,0
F900890,14.23,m_159,card_present,DE,14,0,0.771,0
F900891,84.27,m_082,card_not_present,FR,16,0,0.77,0
F900892,12.02,m_175,card_not_present,FR,9,1,0.476,1
F900893,66.52,m_003,card_not_present,FR,3,1,0.71,0
F900894,84.47,m_030,card_present,DE,15,0,0.747,0
F900895,22.95,m_004,card_present,FR,7,0,0.983,0
F900896,12.73,m_114,wallet,BE,14,0,0.494,0
F900897,16.52,m_094,card_not_present,FR,17,0,0.891,0
F900898,12.12,m_103,card_not_present,FR,22,0,0.473,0
F900899,35.15,m_030,card_not_present,IT,3,1,0.666,0
F900900,464.58,m_137,wallet,IT,11,0,0.516,0
F900901,76.02,m_115,wallet,FR,4,0,0.803,0
F900902,24.53,m_023,card_present,FR,13,0,0.794,0
F900903,7.43,m_002,card_not_present,IT,13,0,0.597,0
F900904,,m_107,card_present,FR,20,1,1.0,0
F900905,66.59,m_151,bank_transfer,FR,2,0,0.671,0
F900906,50.75,m_135,card_not_present,FR,22,1,0.894,0
F900907,27.71,m_135,card_not_present,FR,0,1,0.397,0
